Station ID,Latitude,Longitude,DC Fast Count,City,ZIP
171396,34.06601,-118.13393,4,Monterey Park,91754
171414,36.60415,-121.92102,4,Pacific Grove,93950
171424,33.72481,-116.40206,4,Palm Desert,92260
171463,37.969792,-122.058611,16,Concord,94520
171464,38.542542,-121.725807,16,Davis,95618
171468,37.533219,-122.327475,12,San Mateo,94403
174168,33.645974,-117.745255,1,Irvine,92618
174170,33.698877,-117.740513,1,Irvine,92620
174177,33.607069,-117.826867,1,Newport Beach,92657
174178,33.607054,-117.826813,1,Newport Beach,92657
174741,33.765443,-118.195555,1,Long Beach,90802
174815,35.277539,-116.056714,1,Baker,92309
174816,35.27749,-116.056716,1,Baker,92309
174955,34.034964,-117.306911,1,Grand Terrace,92313
175018,33.759273,-118.078935,1,Seal Beach,90740
175318,37.484657,-122.206847,1,Redwood City,94063
175399,33.72327,-117.789229,1,Irvine,92602
175400,33.723292,-117.789209,1,Irvine,92602
175440,32.618024,-117.035028,1,Chula Vista,91911
175446,32.617999,-117.035052,1,Chula Vista,91911
175451,32.827904,-116.900442,1,El Cajon,92021
175528,33.730881,-116.382042,1,Palm Desert,92260
175535,33.176769,-117.35243,1,Oceanside,92054
175596,32.660075,-117.075133,1,National City,91950
175600,32.660111,-117.075154,1,National City,91950
175604,33.758039,-118.143125,1,Long Beach,90803
175605,33.758003,-118.143029,1,Long Beach,90803
175632,33.923539,-117.56139,1,Norco,92860
175708,35.400626,-119.397756,1,Buttonwillow,93206
175709,35.400599,-119.397782,1,Buttonwillow,93206
175710,35.400607,-119.397779,1,Buttonwillow,93206
175740,34.846372,-117.083863,1,Barstow,92311
175742,34.846389,-117.083864,1,Barstow,92311
175743,34.846392,-117.083868,1,Barstow,92311
175768,34.8569,-117.091244,1,Barstow,92311
175769,34.856869,-117.091241,1,Barstow,92311
175770,41.529301,-124.038416,1,Klamath,95548
175813,36.305379,-119.791515,1,Lemoore,93245
175819,33.723684,-117.793094,1,Tustin,92782
175820,33.723731,-117.793155,1,Tustin,92782
175822,34.12058,-117.210689,1,Highland,92346
175829,33.785478,-117.889352,1,Orange,92868
175830,33.785514,-117.8895,1,Orange,92868
175831,33.785466,-117.889251,1,Orange,92868
175886,33.74753,-117.877779,1,Santa Ana,92703
175888,33.441347,-117.627427,1,San Clemente,92672
175889,33.441534,-117.627741,1,San Clemente,92672
175890,33.441413,-117.627587,1,San Clemente,92672
175891,33.441506,-117.627684,1,San Clemente,92672
175894,33.441472,-117.627649,1,San Clemente,92672
175989,33.56016,-117.20968,1,Murrieta,92562
175991,33.560055,-117.20956,1,Murrieta,92562
175993,33.55696,-117.21148,1,Murrieta,92562
175994,33.556976,-117.2115,1,Murrieta,92562
175995,33.691879,-117.892522,1,Costa Mesa,92626
175996,33.691845,-117.892522,1,Costa Mesa,92626
175997,33.691813,-117.892522,1,Costa Mesa,92626
176036,36.85153,-119.788896,1,Fresno,93720
176037,36.851532,-119.788865,1,Fresno,93720
176101,32.873711,-117.237308,1,La Jolla,92093
176135,34.06735,-117.71904,1,Pomona,91767
176156,33.774472,-117.976905,1,Garden Grove,92841
176157,33.774495,-117.976893,1,Garden Grove,92841
176170,38.480049,-122.73637,1,Santa Rosa,95403
176216,33.45088,-117.607554,1,San Clemente,92673
176217,33.450818,-117.607641,1,San Clemente,92673
176218,33.840288,-117.95855,1,Anaheim,92801
176293,34.040966,-118.049972,1,South El Monte,91733
176312,33.610626,-117.731351,1,Laguna Woods,92637
176313,33.610588,-117.731304,1,Laguna Woods,92637
176333,39.085081,-120.955402,1,Colfax,95713
176335,33.851503,-117.857821,1,Anaheim,92806
176397,34.246575,-118.606468,1,Chatsworth,91311
176407,37.331935,-119.65872,1,Oakhurst,93644
176408,37.331907,-119.658741,1,Oakhurst,93644
176729,33.647872,-117.739158,1,Irvine,92618
176975,37.267146,-121.955434,1,Campbell,95008
177573,33.844204,-118.010414,1,Buena Park,90620
177629,37.653343,-122.381065,1,South San Francisco,94080
177769,37.658831,-122.382928,1,South San Francisco,94080
177878,33.601946,-116.152294,1,Thermal,92274
178166,34.921768,-120.423747,1,Santa Maria,93455
178355,33.631159,-117.721914,1,Irvine,92618
178365,36.848612,-119.795345,1,Fresno,93711
179121,34.063302,-117.611533,1,Ontario,91761
179590,33.879447,-117.883174,1,Fullerton,92831
180589,34.818129,-118.882998,1,Lebec,93243
180662,35.142173,-118.448948,1,Tehachapi,93561
180688,33.54074,-116.740757,1,Anza,92539
180743,39.328884,-120.18251,1,Truckee,96161
180944,36.205363,-121.13294,1,King City,93930
180946,38.116879,-121.303011,1,Lodi,95242
180947,38.116911,-121.303007,1,Lodi,95242
180963,37.756805,-121.45868,1,Tracy,95304
180964,37.756814,-121.458596,1,Tracy,95304
181051,40.666925,-122.943789,1,Douglas City,96024
181124,33.877593,-117.592334,1,Corona,92882
181125,33.877588,-117.592295,1,Corona,92882
181126,33.877589,-117.592265,1,Corona,92882
181136,34.392261,-118.469941,1,Santa Clarita,91321
181319,33.929929,-116.974285,1,Beaumont,92223
181320,33.929869,-116.974286,1,Beaumont,92223
181476,33.562694,-117.201253,1,Murrieta,92562
181477,33.562677,-117.201593,1,Murrieta,92562
181479,33.562727,-117.20117,1,Murrieta,92562
181527,36.666225,-121.810828,1,Marina,93933
181529,36.666216,-121.810887,1,Marina,93933
181530,36.666217,-121.810856,1,Marina,93933
181591,38.598276,-121.429645,1,Sacramento,95815
181592,38.598261,-121.429555,1,Sacramento,95815
181598,39.308548,-120.545709,1,Soda Springs,95728
181599,39.308573,-120.54572,1,Soda Springs,95728
181642,36.834873,-121.39017,1,Hollister,95023
181643,36.834903,-121.390238,1,Hollister,95023
181655,36.707551,-119.776569,1,Fresno,93706
181714,38.115006,-121.394699,1,Lodi,95242
181723,38.913303,-120.003678,1,South Lake Tahoe,96150
181771,33.899081,-117.556896,1,Corona,92879
181880,38.364793,-121.96797,1,Vacaville,95688
181881,38.36486,-121.968013,1,Vacaville,95688
182209,38.573005,-121.579329,1,West Sacramento,95691
182210,38.57299,-121.579352,1,West Sacramento,95691
182211,38.572973,-121.579381,1,West Sacramento,95691
182283,35.340259,-118.841267,1,Bakersfield,93307
182284,35.340257,-118.841318,1,Bakersfield,93307
182483,37.911934,-122.357639,1,Richmond,94804
182676,33.74584,-116.419043,1,Rancho Mirage,92270
183084,37.24724,-121.87439,1,San Jose,95118
183290,38.583815,-121.496127,1,Sacramento,95814
183296,37.482163,-122.165846,1,Menlo Park,94025
183297,37.482067,-122.165867,1,Menlo Park,94025
183298,37.481841,-122.165909,1,Menlo Park,94025
183299,37.482016,-122.165874,1,Menlo Park,94025
183300,37.481884,-122.165901,1,Menlo Park,94025
183301,37.481976,-122.165881,1,Menlo Park,94025
183302,37.481791,-122.165919,1,Menlo Park,94025
183303,37.4822,-122.165839,1,Menlo Park,94025
183304,37.482111,-122.165856,1,Menlo Park,94025
183305,37.481935,-122.165892,1,Menlo Park,94025
183342,38.583748,-121.49614,1,Sacramento,95814
183565,33.834316,-118.34842,20,Torrance,90503
183747,33.69673,-117.76321,4,Irvine,92620
183748,34.10835,-117.66101,4,Upland,91786
183755,33.915705,-117.321035,1,Riverside,92508
183772,33.953873,-117.392634,1,Riverside,92506
183798,33.953809,-117.392636,1,Riverside,92506
183799,33.915655,-117.321038,1,Riverside,92508
183806,36.205346,-121.132968,1,King City,93930
183829,34.829254,-118.872293,1,Lebec,93243
183830,35.351728,-118.913792,2,Bakersfield,93307
183859,37.32986,-119.65786,4,Oakhurst,93644
183939,35.648179,-117.827084,1,Inyokern,93527
184052,38.160458,-121.689058,1,Rio Vista,94571
184085,38.266874,-122.793233,1,Petaluma,94952
184224,40.868265,-124.085135,1,Arcata,95521
184579,37.783582,-122.249498,5,Alameda,94501
184580,33.726417,-118.268574,6,San Pedro,90731
184581,32.727118,-117.181894,8,San Diego,92101
184582,37.812467,-122.362181,10,San Francisco,94130
184584,38.256793,-122.800317,14,Petaluma,94952
184844,32.6701,-117.1101,1,San Diego,92132
184855,34.200101,-118.173127,2,La Canada Flintridge,91011
184905,40.868249,-124.0851,1,Arcata,95521
184977,37.30017635755694,-122.0061617460327,2,San Jose,95129
184984,36.005766,-119.959081,4,Kettleman City,93239
184997,35.750048,-119.241088,4,Delano,93215
184998,36.491743,-119.520048,2,Kingsburg,93631
184999,36.107852,-119.324771,4,Tulare,93274
185000,36.75814,-119.827012,4,Fresno,93728
185001,36.945755,-120.057961,4,Madera,93637
185122,37.27544,-121.85435,3,San Jose,95136
185130,36.108241,-119.322261,2,Tulare,93274
185156,32.84225,-116.98332,3,Santee,92071
185243,33.687089,-117.827036,1,Irvine,92606
185244,33.687116,-117.827007,1,Irvine,92606
185257,33.16662,-117.2219,4,Vista,92083
185258,32.80797,-116.96808,4,El Cajon,92020
185311,38.364194,-122.524081,1,Glen Ellen,95442
185369,35.702077,-117.868569,1,Inyokern,93527
185373,33.98645,-118.10495,4,Pico Rivera,90660
185375,33.01964,-117.07431,4,San Diego,92128
185383,35.057478,-118.1743,1,Mojave,93501
185397,35.057456,-118.174426,1,Mojave,93501
185399,35.057462,-118.174343,1,Mojave,93501
185400,35.057478,-118.174327,1,Mojave,93501
185486,35.74958763037585,-120.6967915185996,2,San Miguel,93451
185583,37.93447,-122.07315,3,Pleasant Hill,94523
186050,36.8059,-119.77423,4,Fresno,93710
186085,38.89982,-121.067582,1,Auburn,95603
186089,38.36805,-122.71497,4,Rohnert Park,94928
186181,37.29756,-120.483465,12,Merced,95340
186207,35.0319,-116.469128,2,Baker,92309
186208,35.435299,-115.70199,2,Nipton,92364
186209,35.434023,-115.699267,2,Nipton,92364
186242,36.570071,-121.950395,1,Del Monte Forest,93953
186282,33.92931,-118.32674,4,Inglewood,90303
186309,38.653708,-121.123351,1,Folsom,95630
186310,38.653726,-121.123424,1,Folsom,95630
186540,33.760055,-118.135638,1,Long Beach,90803
186541,33.760191,-118.136057,1,Long Beach,90803
186550,33.80391,-118.0141,2,Cypress,90630
186857,38.773025,-121.265177,2,Roseville,95678
186866,33.109255,-116.674411,8,Santa Ysabel,92070
186874,37.972834,-120.653296,12,Copperopolis,95228
186875,37.946857,-121.739623,16,Brentwood,94513
186876,38.817467,-121.189455,8,Loomis,95650
187034,34.44201,-119.25891,4,Ojai,93023
187151,38.637266,-121.504748,2,Sacramento,95834
187165,36.836997,-119.699077,12,Clovis,93612
187279,37.372459,-122.05705,16,Sunnyvale,94087
187287,35.034153,-116.471447,2,Baker,92309
187616,38.29665,-122.30294,4,Napa,94558
187822,36.586442,-121.848634,1,Monterey,93940
187826,36.586429,-121.848607,1,Monterey,93940
187828,36.586452,-121.84866,1,Monterey,93940
187829,36.586465,-121.848686,1,Monterey,93940
187838,33.70962,-117.95404,4,Fountain Valley,92708
187908,37.51923,-121.99236,4,Newark,94560
187956,36.621965,-121.844121,12,Sand City,93955
187957,33.706792,-117.785223,16,Irvine,92604
187967,38.598859,-121.501836,4,Sacramento,95814
188023,37.40098,-122.10866,6,Mountain View,94040
189097,34.019522,-118.39974,1,Culver City,90232
189368,32.822133,-117.226493,1,San Diego,92117
189585,33.77076,-118.37069,3,Rolling Hills Estates,90274
189648,38.436895,-121.397472,2,Elk Grove,95624
189687,33.977786,-118.188596,8,Bell,92345
189727,37.753338,-121.459754,1,Tracy,95377
189728,37.753335,-121.459573,1,Tracy,95377
189729,37.753332,-121.459617,1,Tracy,95377
189730,37.753325,-121.459695,1,Tracy,95377
189890,33.928077,-116.945267,1,Banning,92220
190066,33.60568,-117.68901,6,Mission Viejo,92691
190098,37.05477,-120.87648,4,Los Banos,93635
190269,33.227963,-116.976294,1,Valley Center,92082
190312,32.74145,-117.05656,3,San Diego,92115
190399,38.63995,-121.4992,4,Sacramento,95834
190400,38.80499,-121.20763,6,Rocklin,95677
190401,38.56284,-121.49766,6,Sacramento,95818
190403,38.60037,-121.40186,6,Sacramento,95825
190404,38.54908,-121.42751,6,Sacramento,95817
190405,38.43898,-121.41814,4,Sacramento,95823
190409,38.58899,-121.55108,3,West Sacramento,95605
190410,38.67789,-121.58925,8,Sacramento,95837
190414,38.41118,-121.39095,3,Elk Grove,95758
190415,38.64967,-121.38488,3,North Highland,95660
190418,38.49821,-121.4342,4,Sacramento,95823
190424,33.67158,-117.95509,6,Huntington Beach,92646
190427,37.22793,-121.98187,4,Los Gatos,95030
190429,38.64298,-121.18864,4,Folsom,95630
190432,38.54566,-121.74202,4,Davis,95616
190433,34.05794,-118.41993,3,Los Angeles,90067
190447,38.57614,-121.48573,4,Sacramento,95814
190448,38.64163,-121.53259,4,Sacramento,95834
190449,38.56462,-121.46848,3,Sacramento,95816
190467,34.281476,-118.441671,12,San Fernando,91340
190468,38.709843,-120.842261,8,Placerville,95667
190469,35.253723,-120.684236,16,San Luis Obispo,93405
190475,37.782076,-122.447026,34,San Francisco,94118
190478,39.421141,-123.807353,12,Fort Bragg,95437
190479,41.495392,-120.559776,8,Alturas,96101
190504,41.701531,-122.645088,12,Yreka,96097
190671,34.03606,-118.68393,3,Malibu,90265
190734,37.22184,-121.86325,4,San Jose,95120
190761,35.61541,-119.65834,4,Lost Hills,93249
190795,33.861777,-117.876191,1,Placentia,92870
190811,37.618958,-122.440661,12,San Bruno,94066
191210,34.106894,-118.252569,1,Los Angeles,90039
191211,37.356213,-118.399776,1,Bishop,93514
191215,34.080344,-118.219012,1,Los Angeles,90031
191265,36.067663,-119.017338,2,Porterville,93257
191283,38.247556,-122.068021,1,Fairfield,94533
191502,34.073198,-117.751889,2,Pomona,91767
191517,35.126876,-120.595873,8,Arroyo Grande,93420
191519,37.250787,-121.860764,24,San Jose,95123
191559,37.98352,-122.31927,4,Richmond,94806
191560,34.59819,-120.13038,4,Solvang,93463
191562,38.77165,-121.27043,6,Roseville,95678
191577,37.251003,-121.858358,1,San Jose,95123
191589,37.251002,-121.858457,1,San Jose,95123
191648,37.481574,-122.174958,1,Menlo Park,94025
191697,33.914603,-117.883758,20,Brea,92821
191698,33.97597,-117.55686,16,Eastvale,91752
191699,35.094616,-119.040045,20,Bakersfield,93313
192021,34.155583,-118.395947,8,Valley Village,91607
192054,37.656204,-122.411246,3,South San Francisco,94080
192570,37.64528,-122.06332,4,Hayward,94544
192650,37.32267,-121.91359,3,San Jose,95126
192694,34.059093,-118.251429,3,Los Angeles,90012
192748,37.81756,-120.05887,4,Groveland,95321
192796,34.14994,-118.43972,4,Sherman Oaks,91423
193010,37.92456,-122.327559,1,Richmond,94804
193254,36.836683,-119.879938,1,Fresno,93722
193255,36.83668,-119.879896,1,Fresno,93722
193256,36.836682,-119.879841,1,Fresno,93722
193257,36.836685,-119.8798,1,Fresno,93722
193453,38.72688,-120.80303,4,Placerville,95667
193454,34.92237,-120.43303,4,Santa Maria,93454
193472,34.07071,-117.97825,4,Baldwin Park,91706
193585,39.72766,-121.84034,4,Chico,95928
193746,38.550057,-121.694023,1,Davis,95618
194065,33.994487,-117.899717,20,City of Industry,91748
194068,33.475149,-117.12932,8,Temecula,92592
194069,32.911788,-117.145678,16,San Diego,92126
194071,34.007148,-118.149783,20,Commerce,90040
194075,34.002241,-117.731178,16,Chino Hills,91709
194083,34.07742,-118.100073,20,San Gabriel,91776
194087,36.850298,-119.791291,8,Fresno,93720
194089,33.12482,-117.319244,16,Carlsbad,92008
194090,33.136529,-117.175992,20,San Marcos,92069
194237,41.93302,-124.165032,2,Smith River,95567
194973,32.879692,-117.221612,1,La Jolla,92037
194974,32.879741,-117.221769,1,La Jolla,92037
194975,32.879671,-117.221378,1,La Jolla,92037
194976,32.879627,-117.221382,1,La Jolla,92037
194977,32.879695,-117.221756,1,La Jolla,92037
195695,34.985735,-118.943854,76,Arvin,93203
195698,33.991758,-117.927985,8,Rowland Heights,91748
195777,34.135162,-117.195175,8,Highland,92346
195781,34.421562,-119.631365,8,Montecito,93108
195845,38.114832,-121.394698,1,Lodi,95242
196048,37.055397,-120.8352,1,Los Banos,93635
196254,38.581244,-121.500898,20,Sacramento,95814
196260,34.106536,-117.526903,8,Rancho Cucamonga,91739
196262,37.584064307798,-121.323011555838,2,Westley,95387
196263,37.5811389543982,-121.323074213008,2,Westley,95387
196265,36.0448567688936,-117.946038832884,2,Olancha,95345
196266,36.9461291093267,-118.238987783155,2,Independence,95326
196267,35.0059171095433,-117.719574109284,1,Boron,93516
196268,35.00777154,-117.7182907,1,Boron,93516
196269,39.2401655852096,-122.180431214495,1,Williams,95987
196270,39.2421681916903,-122.183340365815,1,Williams,95987
196452,33.899026,-117.556894,1,Corona,92879
196523,40.430917,-120.657908,8,Susanville,96130
196530,36.974618,-122.024487,1,Santa Cruz,95060
197424,34.439989,-119.753686,16,Santa Barbara,93105
197441,38.70344091833183,-122.8577444897575,4,Geyserville,95441
197916,33.921956,-116.955913,1,Beaumont,92223
197917,33.794775,-116.386071,1,Palm Desert,92211
197928,33.921949,-116.955883,1,Beaumont,92223
197932,33.794774,-116.386098,1,Palm Desert,92211
197933,33.794773,-116.386128,1,Palm Desert,92211
197934,33.794772,-116.386157,1,Palm Desert,92211
197947,34.392319,-118.469933,1,Santa Clarita,91321
198000,38.291627,-122.452213,8,Sonoma,95476
198007,38.001656,-121.291112,4,Stockton,95210
198008,36.203087,-121.137725,2,King City,93930
198030,37.9836335111794,-121.34175077409,1,Stockton,95207
198122,40.18162,-122.219647,1,Red Bluff,96080
198153,40.181671,-122.219647,1,Red Bluff,96080
198154,40.181645,-122.219648,1,Red Bluff,96080
198159,40.586094,-122.348823,1,Redding,96003
198160,40.454767,-122.295633,1,Anderson,96007
198181,41.30991,-122.316518,1,Mount Shasta,96067
198184,41.222996,-122.276237,1,Dunsmuir,96025
198204,41.702338,-122.645127,1,Yreka,96097
198205,41.399114,-122.379589,1,Weed,96094
199061,38.596793,-121.444849,4,Sacramento,95815
199062,38.624642,-121.413247,4,Sacramento,95821
199063,38.62409,-121.413197,4,Sacramento,95821
199064,38.607181,-121.434194,4,Sacramento,95815
199065,38.596217,-121.446622,4,Sacramento,95815
199070,34.108426,-118.193873,4,Los Angeles,90042
199071,34.072877,-118.21769,5,Los Angeles,90031
199072,34.04632,-118.450231,4,Los Angeles,90025
199073,34.046094,-118.452121,4,Los Angeles,90025
199089,32.793547,-116.961361,1,El Cajon,92020
199090,32.793548,-116.961478,1,El Cajon,92020
199177,40.626727,-124.210715,1,Loleta,95551
199178,40.626713,-124.21069,1,Loleta,95551
199179,41.750726,-124.181196,1,Crescent City,95531
199186,34.1682,-118.34377,4,Burbank,91505
199187,38.00789,-122.2697,4,Hercules,94547
199192,33.98688,-118.39429,10,Culver City,90230
199195,39.14638,-121.63456,4,Yuba City,95991
199196,37.3267,-121.94336,14,Santa Clara,95050
199197,35.34897,-119.12582,6,Bakersfield,93311
199198,34.13626,-118.05287,6,Arcadia,91007
199380,41.750709,-124.181216,1,Crescent City,95531
199384,41.956729,-124.202217,1,Smith River,95567
199501,40.067257,-123.790085,1,Garberville,95542
200440,37.097671,-120.217847,4,Chowchilla,93610
200511,33.69454,-117.33339,6,Lake Elsinore,92532
200535,35.646205,-117.81333,12,Inyokern,93527
200588,34.907482,-116.835974,1,Yermo,92398
200589,34.907504,-116.836001,1,Yermo,92398
200653,34.423997,-118.584397,1,Valencia,91355
200683,34.598811,-118.147396,1,Palmdale,93551
200712,33.605668,-114.606245,1,Blythe,92225
200713,33.605664,-114.606282,1,Blythe,92225
200748,34.556276,-117.289921,1,Victorville,92394
200750,34.556249,-117.289914,1,Victorville,92394
200751,34.598889,-118.147412,1,Palmdale,93551
200752,34.496218,-118.626095,1,Castaic,91384
200753,34.496216,-118.626065,1,Castaic,91384
200860,34.1273,-118.14781,20,Pasadena,91105
200934,34.988165,-118.947231,1,Lebec,93243
200935,34.98816,-118.9472,1,Lebec,93243
200959,38.549875,-122.805393,12,Windsor,95492
201037,33.18074,-117.34571,10,Oceanside,92054
201083,38.051019,-121.373739,1,Stockton,95219
201084,38.051016,-121.373702,1,Stockton,95219
201085,37.104788,-121.015324,1,Gustine,95322
201117,38.784649,-123.013291,1,Cloverdale,95425
201178,39.235031,-121.053623,1,Grass Valley,95945
201184,37.4992,-121.975999,1,Fremont,94538
201185,37.767592,-120.848953,1,Oakdale,95361
201220,39.235046,-121.053661,1,Grass Valley,95945
201225,34.907542,-116.836048,1,Yermo,92398
201226,34.98814,-118.947148,1,Lebec,93243
201231,37.104765,-121.015325,1,Gustine,95322
201232,37.104751,-121.015321,1,Gustine,95322
201233,38.784669,-123.013309,1,Cloverdale,95425
201234,37.767566,-120.848943,1,Oakdale,95361
201240,38.902266,-121.073321,1,Auburn,95603
201241,38.902281,-121.073297,1,Auburn,95603
201301,32.936306,-117.099475,8,San Diego,92131
201307,37.702058,-121.852932,10,Dublin,94568
201311,33.711105,-117.816646,8,Tustin,92782
201314,34.25086,-117.1895,8,Lake Arrowhead,92352
201315,36.666452,-121.810105,12,Marina,93933
201379,38.730281,-120.787959,1,Placerville,95667
201409,38.942562,-121.09592,1,Auburn,95603
201410,38.942587,-121.095927,1,Auburn,95603
201469,37.66102,-121.781,3,Livermore,94550
201529,37.54798,-122.05426,1,Newark,94560
201540,36.95269,-121.87776,4,Aptos,95003
201565,38.730282,-120.78805,1,Placerville,95667
201596,38.051026,-121.373769,1,Stockton,95219
201630,38.92252,-121.06016,4,Auburn,95603
201674,35.248137,-120.671311,20,San Luis Obispo,93401
201677,35.986107,-119.957777,55,Kettleman City,93239
201678,36.429978,-121.334654,8,Soledad,93960
201841,33.87811,-117.96153,4,FULLERTON,92833
201921,34.02679405,-118.3881682,8,Culver City,90232
202066,38.763574,-120.575757,1,Pollock Pines,95726
202151,37.840565,-120.226499,1,Groveland,95321
202161,33.64812,-117.74389,6,Irvine,92618
202253,37.840572,-120.226534,1,Groveland,95321
202389,37.3565227277677,-118.3948152145,1,Bishop,93514
202393,33.975922,-117.838337,24,Diamond Bar,91765
202431,37.770708,-120.834548,1,Oakdale,95361
202483,33.78155,-118.07304,4,Seal Beach,90740
202621,37.723146,-121.944336,16,San Ramon,94583
202623,39.319501,-120.155831,12,Truckee,96161
202655,33.927297,-117.417138,1,Riverside,92504
202690,37.811923,-119.880813,1,Groveland,95321
202780,35.674953,-119.225583,1,McFarland,93250
202781,35.675057,-119.225645,1,McFarland,93250
202864,35.702086,-117.868683,1,Inyokern,93527
203101,35.674904,-119.225427,2,McFarland,93250
203139,34.228977,-119.15517,1,Oxnard,93036
203269,34.035224,-118.23392,8,Los Angeles,90021
203303,34.19098,-118.60523,6,Canoga Park,91303
203349,32.881424,-117.22335,1,La Jolla,92037
203367,32.876368,-117.222206,1,La Jolla,92037
203368,32.876354,-117.222239,1,La Jolla,92037
204472,37.52048,-122.33819,4,San Mateo,94402
204502,38.899975,-121.067492,1,Auburn,95603
204587,37.992956,-122.121362,16,Martinez,94553
204629,38.899922,-121.06751,1,Auburn,95603
204630,38.900005,-121.067434,1,Auburn,95603
204720,34.045111,-118.443741,1,Los Angeles,90025
205088,34.14662,-118.14963,4,Pasadena,91103
205277,37.4229,-121.91823,4,Milpitas,95035
205337,34.42891,-119.87304,6,Goleta,93117
205362,33.824878,-116.549,1,Palm Springs,92262
205390,33.824884,-116.549032,1,Palm Springs,92262
205391,33.824879,-116.549061,1,Palm Springs,92262
205392,33.824883,-116.54909,1,Palm Springs,92262
205419,37.055721,-121.013465,2,Santa Nella,95322
205439,34.10357,-117.562567,1,Rancho Cucamonga,91730
205440,39.085122,-120.95537,1,Colfax,95713
205441,35.1422,-118.448906,1,Tehachapi,93561
205469,36.91587,-121.77655,4,Watsonville,95076
205568,34.147738,-118.227263,16,Glendale,91206
205569,37.365814,-121.891503,4,San Jose,95112
205579,34.15003,-118.110579,1,Pasadena,91107
205637,37.703272,-121.877192,1,Dublin,94568
205639,34.061528,-118.236723,3,Los Angeles,90012
205676,33.776327,-117.890754,4,Orange,92868
205721,33.71318,-117.7611,4,Irvine,92620
205809,37.636189,-122.420257,28,San Bruno,94066
205880,33.91442,-117.262191,1,Moreno Valley,92553
205946,37.006995,-121.552602,1,Gilroy,95020
206031,39.724827,-121.83519,1,Chico,95928
206111,37.481298,-122.169546,1,Menlo Park,94025
206268,37.333611,-119.645191,8,Oakhurst,93644
206269,38.926331,-121.058145,12,Auburn,95603
206274,36.851744,-119.952207,16,Madera,93637
206275,33.923748,-116.803242,12,Cabazon,92230
206308,38.942609,-121.09593,1,Auburn,95603
206331,38.942535,-121.095912,1,Auburn,95603
206380,39.72503,-121.83531,1,Chico,95928
206438,34.134407,-116.056596,1,Twentynine Palms,92277
206439,34.13451,-116.05669,1,Twentynine Palms,92277
206440,34.13455,-116.056656,1,Twentynine Palms,92277
206524,34.127422,-118.147973,6,Pasadena,91106
206525,37.090868,-120.290526,2,Chowchilla,93610
206611,40.72053,-122.928066,8,Weaverville,96093
206612,37.587162,-122.02045,12,Union City,94587
206726,37.3362769515543,-122.0504894775238,2,Cupertino,95014
206741,33.647843,-117.739078,1,Irvine,92618
206942,32.668595,-117.08304,1,National City,91950
206943,32.668598,-117.083024,1,National City,91950
207272,33.997664,-118.420422,8,Culver City,90066
207274,34.024881,-118.485264,62,Santa Monica,90404
207276,38.038927,-121.261056,12,Stockton,95212
207360,33.824722,-116.511766,1,Palm Springs,92262
207361,33.82472,-116.511732,1,Palm Springs,92262
207600,40.590076,-122.378716,1,Redding,96001
207601,37.484865,-122.146801,1,Menlo Park,94025
207701,33.859326,-117.792228,3,Anaheim,92807
207711,33.759279,-117.82454,8,Tustin,92780
207717,33.859421,-117.791849,4,Anaheim,92807
207736,40.589984,-122.378709,1,Redding,96001
207737,40.590019,-122.378768,1,Redding,96001
207739,40.590039,-122.378663,1,Redding,96001
207890,37.484476,-122.147102,1,Menlo Park,94025
207959,37.93182,-122.32935,4,Richmond,94805
211801,37.39435,-121.92806,6,San Jose,95134
212049,34.16273,-118.52062,4,Encino,91316
212051,33.61764,-117.87675,8,Newport Beach,92660
212699,35.277518,-116.056716,1,Baker,92309
212701,33.660746,-115.720618,1,Indio,92201
212747,32.780985,-117.013557,12,La Mesa,91942
213072,34.08364,-118.32747,3,Los Angeles,90038
213107,37.3976662,-122.0620634,8,Mountain View,94043
213108,37.397068,-121.996639,4,Sunnyvale,94089
213175,33.755826,-117.985665,1,Westminster,92683
213355,33.144618,-117.210051,1,San Marcos,92078
213356,33.144513,-117.210087,1,San Marcos,92078
213585,39.151509,-123.194623,1,Ukiah,95482
213825,36.620642,-121.918469,1,Pacific Grove,93950
213849,36.620608,-121.91849,1,Pacific Grove,93950
213911,34.2693,-119.2498,6,Ventura,93003
214075,34.04743,-118.52493,8,Pacific Palisades,90272
214213,37.484194,-122.150289,1,Menlo Park,94025
214219,37.480935,-122.171059,1,Menlo Park,94025
214224,33.21947,-117.22491,4,Vista,92084
214360,37.7011,-121.91819,4,Pleasanton,94588
215000,33.74483,-118.09959,4,Seal Beach,90740
215015,38.115037,-121.39468,1,Lodi,95242
216365,37.752906,-121.467661,12,Tracy,95304
216505,33.709447,-117.852017,8,Santa Ana,92705
217096,40.389124,-122.288043,12,Cottonwood,96022
217230,33.654079,-117.778088,1,Irvine,92603
217363,33.888922,-118.377816,1,Redondo Beach,90278
217457,37.34246,-120.61014,4,AtWater,95301
218066,32.737986,-117.216187,12,San Diego,92106
218071,32.921308,-117.215126,24,San Diego,92130
218174,34.81707,-115.18283,4,Essex Fenner,92332
218532,34.74434,-120.27643,4,Los Alamos,93440
218607,40.9476387028419,-123.636914813245,1,Willow Creek,95573
218656,34.154454,-118.645453,20,Calabasas,91302
218659,33.757516,-118.107482,20,Long Beach,90803
218662,34.952835,-120.434694,20,Santa Maria,93454
218670,33.755124,-117.83324,4,Santa Ana,92705
218944,34.047397,-118.336113,1,Los Angeles,90019
